Cell name	Sample name	Stage	CD4 T cell subsets	Cell_type	Clusters PMN	Myeloid cells cluster	Expressed genes	Mitochondrial reads percent	Ribosomal reads percent	Total count
754063	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1353	1.4208000000000001	0.75219999999999998	2393
610136	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1215	1.8127	0.4909	2648
729631	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1189	0.50309999999999999	0.71279999999999999	2385
406995	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1181	1.2522	1.1627999999999998	2236
119170	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1102	1.7761	1.0226000000000002	1858
337750	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1378	0.7077	0.37469999999999998	2402
132368	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1087	3.5924999999999998	1.1811	2032
215378	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1189	2.9642999999999997	0.82819999999999994	2294
108484	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1238	0.47619999999999996	0.99570000000000003	2310
270965	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1021	1.4379999999999999	0.50519999999999998	2573
72765	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1367	1.0101	0.58279999999999998	2574
243542	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1271	0.80499999999999994	0.8496999999999999	2236
301866	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1193	0.81899999999999995	0.90519999999999989	2320
620787	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1250	0.67249999999999999	1.1472	2528
7571	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1214	0.72660000000000002	0.91780000000000006	2615
246920	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1199	0.60270000000000001	1.159	2157
255353	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1246	2.6667000000000001	0.79170000000000007	2400
111216	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1309	2.3014999999999999	0.76719999999999999	2607
852478	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1101	0.85929999999999995	1.7723	1862
596439	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1095	0.78779999999999994	1.2802	2031
205650	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1000	1.9202000000000001	1.7725000000000002	2031
530577	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1090	1.7025999999999999	0.80120000000000002	1997
490412	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1216	1.8978999999999999	0.75919999999999999	2371
175066	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1237	0.4703	0.68409999999999993	2339
188777	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1185	1.5126999999999999	0.79620000000000002	2512
819388	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1267	3.3307000000000002	0.47019999999999995	2552
624184	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1271	0.47370000000000001	0.73209999999999997	2322
611814	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1298	0.84169999999999989	0.68140000000000001	2495
61207	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1177	2.7267999999999999	0.79920000000000013	2127
196750	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	1110	0.58110000000000006	0.71520000000000006	2237
830879	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1196	0.18289999999999998	0.58540000000000003	2733
556835	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1184	0.51859999999999995	0.70720000000000005	2121
150580	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1335	0.48450000000000004	0.29819999999999997	2683
67392	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1048	1.0504	1.0924	2380
883373	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1155	0.50549999999999995	0.80030000000000001	2374
876415	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1165	2.5577999999999999	1.7215999999999998	2033
245857	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1263	0.54710000000000003	0.37880000000000003	2376
13216	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1168	0.39179999999999998	1.3712	2042
321631	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1120	0.72040000000000004	0.81040000000000001	2221
69544	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1133	0.58169999999999999	1.2603	2063
257634	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1167	1.4016000000000002	1.3050000000000002	2069
778104	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1208	2.7955000000000001	0.49040000000000006	2039
809181	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1111	1.4029	0.74530000000000007	2281
312998	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1228	0.86829999999999996	0.57889999999999997	2764
777034	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1080	0.9819	0.62019999999999997	1935
96652	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1183	1.4564999999999999	0.68269999999999997	2197
871635	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1146	0.76470000000000005	0.80969999999999998	2223
180725	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1289	0.37529999999999997	1.1258999999999999	2398
180967	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1244	1.8458999999999999	1.1536999999999999	2167
831262	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1355	0.94569999999999999	0.57569999999999999	2432
591777	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1141	0.92130000000000012	1.2982	2388
58493	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1198	2.0355000000000003	0.82289999999999996	2309
681051	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	909	1.1259999999999999	1.6622000000000001	1865
55355	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1198	0.47349999999999998	0.85229999999999995	2112
369226	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1046	2.3626	1.0786	1947
489201	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1191	0.45519999999999994	1.0622	1977
812592	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1277	0.49730000000000002	0.49730000000000002	2212
579294	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1163	0.71279999999999999	1.3237999999999999	1964
267788	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1022	1.8155000000000001	0.93230000000000002	2038
346320	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1006	1.5075000000000001	0.95479999999999987	1990
368240	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1089	0.65570000000000006	0.6089	2135
161536	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1086	1.518	0.61670000000000003	2108
476517	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	899	1.4027000000000001	1.2274	1711
160719	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1076	1.0274000000000001	0.92949999999999999	2044
475668	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1073	0.47389999999999999	0.75830000000000009	2110
608866	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1112	0.58820000000000006	0.83330000000000004	2040
228667	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1112	2.2447000000000004	1.0563	2272
83609	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1009	1.1155999999999999	1.4706000000000001	1972
324623	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	930	1.6626999999999998	0.77200000000000002	1684
576616	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1098	1.7507000000000001	1.0609999999999999	1885
603935	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1061	1.5751999999999999	0.96539999999999992	1968
388847	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1053	0.8407	0.56040000000000001	2498
288799	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1128	2.4237000000000002	0.63019999999999998	2063
873881	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1124	1.0038	0.58550000000000002	2391
498689	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1025	0.73060000000000003	0.68489999999999995	2190
135013	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1076	2.4586000000000001	0.9032	1993
134510	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1049	1.4123999999999999	1.3183	2124
72349	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	943	0.5958	1.0924	2014
83246	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1080	0.58310000000000006	0.72889999999999999	2058
130643	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1220	1.5856999999999999	0.81840000000000002	1955
67520	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1110	1.2097	0.44799999999999995	2232
596644	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1033	0.92090000000000005	0.62790000000000001	2389
121104	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	855	1.9081000000000001	0.60709999999999997	2306
312409	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1003	0.96999999999999997	1.0582	2268
780316	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1084	1.6302000000000001	0.65210000000000001	2147
140791	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1051	1.863	1.0070000000000001	1986
759113	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	971	1.1863999999999999	0.64260000000000006	2023
843931	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1141	1.6086	0.58979999999999999	1865
671197	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1060	0.78210000000000002	0.94969999999999999	1790
509167	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1271	0.82869999999999988	0.1381	2172
592660	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1025	1.5013000000000001	0.47260000000000002	3597
295939	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	1079	0.52469999999999994	0.73450000000000004	1906
487659	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1082	0.35589999999999999	1.4827999999999999	1686
114763	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1070	2.246	0.35729999999999995	1959
650395	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1104	1.2383999999999999	1.3932	1938
620357	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	804	1.0951	1.8416999999999999	2009
531398	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	951	1.6393000000000002	0.4471	2013
78210	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	971	1.8932999999999998	0.74580000000000002	1743
402499	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	941	1.5797999999999999	1.1058000000000001	1899
783355	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1066	1.6393000000000002	0.98359999999999992	2135
336673	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	962	2.1789999999999998	1.0600999999999998	1698
584433	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1020	2.0562	0.55169999999999997	1994
289039	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1083	2.2079999999999997	0.69730000000000003	1721
18919	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	952	0.39170000000000005	1.0632000000000001	1787
880680	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	949	0.50129999999999997	0.70179999999999998	1995
798249	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1012	0.56740000000000002	0.70920000000000005	2115
884407	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	958	1.2949999999999999	1.1261000000000001	1776
74357	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	922	1.3210999999999999	0.86160000000000003	1741
409174	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	827	1.3291000000000002	1.5823	1580
426714	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	917	0.73759999999999992	0.73759999999999992	1627
57086	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	984	0.88500000000000001	0.82599999999999996	1695
405160	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	903	2.9193000000000002	1.0303	1747
70313	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1136	1.7768999999999999	0.88850000000000007	2026
533773	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	926	1.2812000000000001	2.1139999999999999	1561
746883	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	916	0.63169999999999993	1.0106999999999999	1583
769324	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	956	0.77749999999999997	1.3756000000000002	1672
608463	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	944	0.70389999999999997	0.80440000000000011	1989
676890	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1032	0.2291	1.0309000000000001	1746
370320	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1140	1.3497999999999999	0.16869999999999999	1778
864540	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	946	1.2968	1.0972999999999999	2005
789799	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	993	0.94389999999999996	1.3633999999999999	1907
331982	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	919	1.8429999999999997	1.3080000000000001	1682
430992	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	905	1.2685999999999999	0.27579999999999999	1813
610496	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1018	0.48019999999999996	1.3205	1666
143718	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	1000	1.4363000000000001	0.77799999999999991	1671
285250	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	911	2.1871999999999998	0.86470000000000002	1966
67175	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	1050	3.3247	1.1948000000000001	1925
486884	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	893	0.76290000000000002	1.4714	1835
303346	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	996	3.2398999999999996	1.1838	1605
713974	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	934	0.68190000000000006	1.2177	2053
72567	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	973	0.27379999999999999	0.95850000000000002	2191
40818	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	903	0.88760000000000006	1.0059	1690
786070	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1066	1.2521	0.79679999999999995	1757
69192	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	933	0.91010000000000002	1.2514000000000001	1758
469790	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	912	2.2854000000000001	1.6677000000000002	1619
245222	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	981	0.41390000000000005	0.93120000000000003	1933
382484	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	967	0.59230000000000005	0.64170000000000005	2026
830512	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1015	0.95809999999999995	0.53889999999999993	1670
505417	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	984	0.47670000000000001	0.95340000000000003	1888
880014	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	915	0.86580000000000013	0.47619999999999996	2310
129679	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	909	1.3572000000000002	0.55519999999999992	1621
128877	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	902	0.8257000000000001	0.64219999999999999	2180
740499	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	856	1.4326999999999999	1.0314999999999999	1745
528875	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	822	1.1838	0.84550000000000003	1774
272871	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	823	2.2453000000000003	0.38340000000000002	1826
724023	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	957	0.44	1.0057	1591
409850	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	1037	0.58579999999999999	0.99590000000000012	1707
697960	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	835	1.2106999999999999	0.84750000000000003	1652
407974	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	860	1.7722000000000002	0.5696	1580
751122	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	1012	0.30159999999999998	0.48250000000000004	1658
458864	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	941	1.8443000000000001	0.51229999999999998	1952
195671	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	828	1.3037999999999998	1.0429999999999999	1534
9206	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	941	1.1665999999999999	0.84250000000000003	1543
840787	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	927	0.98949999999999994	0.98949999999999994	1617
127066	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	846	1.6894	0.77970000000000006	1539
250036	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	891	0.20200000000000001	1.1448	1485
722625	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	819	0.42549999999999999	0.53190000000000004	1880
34370	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	829	1.7795999999999998	0.63150000000000006	1742
772030	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	859	0.66930000000000001	1.7402999999999997	1494
416482	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	900	0.44390000000000002	0.31710000000000005	1577
877211	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	848	2.7574000000000001	1.0416999999999998	1632
729978	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	725	0.73260000000000003	1.6116999999999999	1365
822684	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	804	0.96089999999999998	0.51250000000000007	1561
222047	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	916	1.4863	0.71339999999999992	1682
73563	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	990	0.74760000000000004	0.11499999999999999	1739
132690	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	823	2.8369	1.4893999999999998	1410
688360	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	891	0.99500000000000011	0.99500000000000011	1608
110851	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	797	4.6206999999999994	0.62750000000000006	1753
601103	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	825	3.5587	0.59309999999999996	1686
338786	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	914	0.99590000000000012	0.5272	1707
235215	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	885	0.80879999999999996	0.95589999999999997	1360
312506	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	948	3.2902	0.52880000000000005	1702
421234	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	913	1.4542999999999999	0.83099999999999996	1444
235046	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	822	0.30940000000000001	1.1600999999999999	1293
421944	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	787	1.2149000000000001	1.5185999999999999	1317
438988	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	772	0.80110000000000003	0.6008	1498
416661	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	875	2.2759	1.3103	1450
312101	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	861	0.61139999999999994	0.88319999999999999	1472
259484	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	784	1.0231999999999999	0.54569999999999996	1466
858321	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	779	2.8955000000000002	1.2005999999999999	1416
438943	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	918	1.1850000000000001	0.72420000000000007	1519
761876	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	870	1.4024999999999999	0.70130000000000003	1426
368333	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	856	2.3095999999999997	0.437	1602
673185	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	841	0.65700000000000003	0.78839999999999999	1522
308113	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	869	2.8994	0.5917	1690
295504	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	837	0.93189999999999995	0.71679999999999999	1395
435470	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	787	1.3896999999999999	0.83379999999999999	1799
602732	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	732	1.2317	1.0007999999999999	1299
648875	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	885	1.8421000000000001	1.0526	1520
214286	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	771	1.1972	1.2676000000000001	1420
448541	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	802	0.46299999999999997	0.77159999999999995	1296
67962	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	710	0.15229999999999999	1.2186000000000001	1313
390042	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	813	1.3027	1.1494	1305
882374	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	851	2.2970999999999999	0.68910000000000005	1306
148552	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	824	0.23939999999999997	0.89770000000000005	1671
241476	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	803	1.3398999999999999	0.63470000000000004	1418
160161	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	940	0.74680000000000002	0.61099999999999999	1473
711654	CHRONIC_EAE	CHRONIC	2	Lymphocytes	N/A	N/A	764	0.6875	0.45840000000000003	1309
656219	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	872	0.86519999999999997	1.0814999999999999	1387
846152	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	741	1.1402000000000001	0.26829999999999998	1491
380881	CHRONIC_EAE	CHRONIC	1	Lymphocytes	N/A	N/A	800	0.52869999999999995	0.37759999999999999	1324
655805	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	722	1.6997000000000002	0.1416	1412
177251	CHRONIC_EAE	CHRONIC	N/A	Lymphocytes	N/A	N/A	722	0.39110000000000006	0.39110000000000006	1534
